"endTime","artistName","trackName","msPlayed"
"2023-04-06 22:54","Duckwrth","Ce Soir",1240
"2023-04-06 22:54","Bril","Pop Shit",830
"2023-04-06 22:54","One Island","He Pa'ina",34760
"2023-04-06 22:54","Floetry","Say Yes",2100
"2023-04-06 22:54","Bad Bunny","Soliá",4960
"2023-04-06 22:54","6LACK","Fatal Attraction",1220
"2023-04-06 22:55","Metro Boomin","Superhero (Heroes & Villains) [with Future & Chris Brown]",1190
"2023-04-06 22:55","Jessie Reyez","QUEEN ST. W",810
"2023-04-06 22:55","Beyoncé","ENERGY (feat. Beam)",940
"2023-04-06 22:55","Stevedreez","HYPNOTIZE",5860
"2023-04-06 22:55","Mona Evie","Ô MAI",1310
"2023-04-06 22:57","Ella Mai","How (feat. Roddy Ricch)",1010
"2023-04-06 22:57","The Weeknd","The Morning - Original",1450
"2023-04-06 22:57","Steve Lacy","Static",1560
"2023-04-06 22:57","Ballad","Lemonade",1070
"2023-04-06 22:57","Nicki Minaj","Red Ruby Da Sleeze",1350
"2023-04-06 22:57","Bryson Tiller","Outside",890
"2023-04-06 22:57","Smino","Curtains",1460
"2023-04-06 22:57","Smino","Pro Freak (with Doechii, Fatman Scoop)",910
"2023-04-06 22:57","EthanUno","things i hate",960
"2023-04-06 22:57","p-rallel","Evening Time (feat. KAM-BU & BXKS)",1560
"2023-04-06 22:57","Việt Tài Chính","Aki Phạm",1120
"2023-04-06 22:57","A$AP Rocky","Hun43rd",890
"2023-04-06 22:57","Pop Smoke","Merci Beaucoup",126300
"2023-04-06 22:57","Masego","Remembering Sundays",2000
"2023-04-06 22:57","Lil Mabu","TRIP TO THE HOOD",2450
"2023-04-06 22:57","Kaoru Akimoto","Dress Down",3470
"2023-04-06 22:57","Harvey Whyte","Psycho Scene",880
"2023-04-06 22:57","Rotimi","In My Bed",930
"2023-04-06 22:57","Zeina","NASTY",5440
"2023-04-06 22:57","SZA","Low",5400
"2023-04-06 22:57","Jenevieve","Nxwhere",890
"2023-04-06 22:57","DDG","Elon Musk (feat. Gunna)",1040
"2023-04-06 22:57","Rory","Don't Go",670
"2023-04-06 22:57","Anik Khan","Santa Maria",770
"2023-04-06 22:57","Jordan Ward","Lil Baby Crush",1340
"2023-04-06 22:57","Fireboy DML","Peru - Remix",770
"2023-04-06 22:57","Doechii","What It Is (Block Boy) (with Kodak Black)",1210
"2023-04-06 22:58","Eladio Carrion","Mbappe - Remix",6440
"2023-04-06 22:58","Don Toliver","Private Landing (feat. Justin Bieber & Future)",2530
"2023-04-06 22:58","Don Toliver","Leave the Club (feat. Lil Durk & GloRilla)",2590
"2023-04-06 22:58","Libianca","People (feat. Ayra Starr & Omah Lay)",1340
"2023-04-06 22:58","Sam Wills","Kool Aid",5770
"2023-04-06 22:58","Joe Hisaishi","Merry-Go-Round of Life - from 'Howl's Moving Castle'",1220
"2023-04-06 22:58","Ashbeck","VEXED@ME",2820
"2023-04-06 22:58","Rochy RD","Uva Bombom",2190
"2023-04-06 22:58","keshi","LIMBO",1250
"2023-04-06 22:58","Los Hermanos Rosario","La Dueña del Swing",1910
"2023-04-06 22:59","Don Toliver","Bus Stop (feat. Brent Faiyaz)",35520
"2023-04-06 22:59","A$AP Rocky","Fashion Killa",100
"2023-04-06 22:59","A$AP Rocky","Fashion Killa",130
"2023-04-06 22:59","A$AP Rocky","Fashion Killa",4310
"2023-04-06 22:59","A$AP Rocky","Fashion Killa",110
"2023-04-06 23:02","GoldLink","Herside Story",183760
"2023-04-06 23:02","DESTIN CONRAD","ON 10",4260
"2023-04-06 23:02","EthanUno","pensando en ti",1090
"2023-04-06 23:04","Rauw Alejandro","LOKERA",130340
"2023-04-07 04:06","J.I the Prince of N.Y","Everything",92
"2023-04-07 04:06","PinkPantheress","Just for Me",6826
"2023-04-07 04:06","PinkPantheress","Just for Me",20131
"2023-04-07 04:06","Omar Apollo","Killing Me",1346
"2023-04-07 04:06","Jessie Reyez","STILL C U",69
"2023-04-07 04:06","Jessie Reyez","STILL C U",301
"2023-04-07 04:06","Travis Porter","Ayy Ladies (feat. Tyga)",255
"2023-04-07 04:06","Måneskin","Beggin'",232
"2023-04-07 04:06","Måneskin","Beggin'",1578
"2023-04-07 04:07","Russ","Psycho, Pt. 2",510
"2023-04-07 04:07","Russ","Psycho, Pt. 2",5154
"2023-04-07 04:09","PinkPantheress","Just for Me",116213
"2023-04-07 04:12","070 Shake","Guilty Conscience",213333
"2023-04-07 04:14","PinkPantheress","Boy's a Liar Pt. 2",131013
"2023-04-07 04:15","PinkPantheress","Just for Me",9845
"2023-04-07 04:15","Bad Bunny","Tití Me Preguntó",24421
"2023-04-07 04:15","Playboi Carti","R.I.P.",6922
"2023-04-07 04:18","PinkPantheress","Reason - Evilgiane Remix",186127
"2023-04-07 04:18","SZA","Used (feat. Don Toliver)",4263
"2023-04-07 04:20","EthanUno","pensando en ti",105882
"2023-04-07 04:22","Kanii","I Know - PR1SVX Edit",121603
"2023-04-07 04:25","Lil Uzi Vert","Watch This - ARIZONATEARS Pluggnb Remix",163139
"2023-04-07 04:29","K CAMP","Pretty Ones",221570
"2023-04-07 04:31","SZA","Used (feat. Don Toliver)",146950
"2023-04-07 04:33","skaiwater","#miles (OMG edit)",137727
"2023-04-07 04:37","Arca","KLK",227401
"2023-04-07 04:40","Alice Longyu Gao","Rich Bitch Juice - Laura Les Remix",140563
"2023-04-07 04:43","Playboi Carti","R.I.P.",192026
"2023-04-07 04:47","Lil Uzi Vert","Money Longer",198944
"2023-04-07 04:51","Soul Glo","Driponomics",169782
"2023-04-07 04:51","Lil Uzi Vert","Just Wanna Rock",36113
"2023-04-07 04:54","Rae Sremmurd","Swang",165024
"2023-04-07 04:57","Drake","Nice For What",185272
"2023-04-07 05:03","Kanye West","No More Parties In LA",374413
"2023-04-07 05:06","Trippie Redd","1400 / 999 Freestyle",175954
"2023-04-07 05:08","XXXTENTACION","Look At Me!",126345
"2023-04-07 05:12","Rae Sremmurd","No Flex Zone",231066
"2023-04-07 05:18","Kendrick Lamar","Money Trees",318742
"2023-04-07 05:22","Drake","Nice For What",210746
"2023-04-07 07:10","Drake","Search & Rescue",0
"2023-04-07 07:10","David Guetta","Baby Don't Hurt Me",0
"2023-04-07 07:10","David Guetta","Baby Don't Hurt Me",1433
"2023-04-07 07:10","Labrinth","Never Felt So Alone",0
"2023-04-07 07:10","Labrinth","Never Felt So Alone",1262
"2023-04-07 07:10","YoungBoy Never Broke Again","WTF (feat. Nicki Minaj)",0
"2023-04-07 07:10","YoungBoy Never Broke Again","WTF (feat. Nicki Minaj)",10460
"2023-04-07 07:10","NF","HAPPY",1404
"2023-04-07 07:10","NF","HAPPY",0
"2023-04-07 07:11","SBTRKT","DAYS GO BY",1706
"2023-04-07 07:11","SBTRKT","DAYS GO BY",0
"2023-04-07 07:11","Drake","Search & Rescue",14070
"2023-04-07 07:11","Leon Thomas","Crash & Burn",0
"2023-04-07 07:11","Leon Thomas","Crash & Burn",859
"2023-04-07 07:11","Leon Thomas","Crash & Burn",7648
"2023-04-07 07:11","Linkin Park","More the Victim",711
"2023-04-07 07:11","Linkin Park","More the Victim",0
"2023-04-07 07:11","Melanie Martinez","MILK OF THE SIREN",1913
"2023-04-07 07:11","Melanie Martinez","MILK OF THE SIREN",0
"2023-04-07 07:11","Lizzy McAlpine","A Little Bit of Everything - Spotify Singles",0
"2023-04-07 07:11","Lizzy McAlpine","A Little Bit of Everything - Spotify Singles",698
"2023-04-07 07:11","Alesso","Caught A Body (with Ty Dolla $ign)",0
"2023-04-07 07:11","JP Saxe","I Don't Miss You",1316
"2023-04-07 07:11","JP Saxe","I Don't Miss You",0
"2023-04-07 07:11","JP Saxe","I Don't Miss You",723
"2023-04-07 07:11","Joyner Lucas","Blackout",259
"2023-04-07 07:11","KAYTRAMINÉ","4EVA (feat. Pharrell Williams)",10944
"2023-04-07 07:11","KAYTRAMINÉ","4EVA (feat. Pharrell Williams)",318
"2023-04-07 07:11","KAYTRAMINÉ","4EVA (feat. Pharrell Williams)",0
"2023-04-07 07:11","Rae Sremmurd","Not So Bad (Leans Gone Cold)",9487
"2023-04-07 07:11","Rae Sremmurd","Not So Bad (Leans Gone Cold)",0
"2023-04-07 07:11","Jonas Brothers","Waffle House",881
"2023-04-07 07:11","Jonas Brothers","Waffle House",0
"2023-04-07 07:11","Joey Bada$$","Fallin'",679
"2023-04-07 07:11","Joey Bada$$","Fallin'",0
"2023-04-07 07:11","Daniel Caesar","Unstoppable",14002
"2023-04-07 07:11","Daniel Caesar","Unstoppable",0
"2023-04-07 07:11","NewJeans","Zero",1536
"2023-04-07 07:11","NewJeans","Zero",0
"2023-04-07 07:11","Brothers Osborne","Nobody's Nobody",765
"2023-04-07 07:11","Brothers Osborne","Nobody's Nobody",0
"2023-04-07 07:11","Peso Pluma","Las Morras",0
"2023-04-07 07:11","Peso Pluma","Las Morras",1303
"2023-04-07 07:11","Sidhu Moose Wala","Mera Na",0
"2023-04-07 07:11","Sidhu Moose Wala","Mera Na",1326
"2023-04-07 07:11","Lil Yachty","Strike (Holster)",1127
"2023-04-07 07:11","Lil Yachty","Strike (Holster)",0
"2023-04-07 07:11","Ellie Goulding","Better Man",1128
"2023-04-07 07:11","Ellie Goulding","Better Man",0
"2023-04-07 07:12","iann dior","10x3",6122
"2023-04-07 07:12","iann dior","10x3",0
"2023-04-07 07:12","iann dior","10x3",1283
"2023-04-07 07:12","Kiana Ledé","Jealous (with Ella Mai)",5612
"2023-04-07 07:12","Kiana Ledé","Jealous (with Ella Mai)",0
"2023-04-07 07:12","Yaeji","Passed Me By",0
"2023-04-07 07:12","Yaeji","Passed Me By",1970
"2023-04-07 07:12","Cazzu","Brinca",0
"2023-04-07 07:12","Cazzu","Brinca",911
"2023-04-07 07:12","Ashnikko","WEEDKILLER",7037
"2023-04-07 07:12","Ashnikko","WEEDKILLER",0
"2023-04-07 07:12","Mahalia","Terms and Conditions",0
"2023-04-07 07:12","Mahalia","Terms and Conditions",1003
"2023-04-07 07:12","Alesso","Caught A Body (with Ty Dolla $ign)",1191
"2023-04-07 07:12","Alesso","Caught A Body (with Ty Dolla $ign)",0
"2023-04-07 07:12","Noah Cyrus","Everybody Needs Someone (feat. Vance Joy)",750
"2023-04-07 07:12","Noah Cyrus","Everybody Needs Someone (feat. Vance Joy)",1007
"2023-04-07 07:12","Noah Cyrus","Everybody Needs Someone (feat. Vance Joy)",0
"2023-04-07 07:12","Joyner Lucas","Blackout",0
"2023-04-07 07:12","Joyner Lucas","Blackout",1721
"2023-04-07 07:12","THEY.","Wait On Me",5907
"2023-04-07 07:12","THEY.","Wait On Me",0
"2023-04-07 07:12","THEY.","Wait On Me",996
"2023-04-07 07:12","Joey Bada$$","Fallin'",0
"2023-04-07 07:12","Joey Bada$$","Fallin'",11619
"2023-04-07 07:12","Luh Tyler","Ransom (feat. Lil Uzi Vert)",0
"2023-04-07 07:12","Luh Tyler","Ransom (feat. Lil Uzi Vert)",3189
"2023-04-07 07:12","Yahritza Y Su Esencia","Frágil",0
"2023-04-07 07:12","Yahritza Y Su Esencia","Frágil",455
"2023-04-07 07:12","Yahritza Y Su Esencia","Frágil",1504
"2023-04-07 07:13","Darkoo","Disturbing U",0
"2023-04-07 07:13","Darkoo","Disturbing U",9011
"2023-04-07 07:13","Greta Van Fleet","Meeting The Master",631
"2023-04-07 07:13","Greta Van Fleet","Meeting The Master",0
"2023-04-07 07:13","Madlib","Big Money",0
"2023-04-07 07:13","Madlib","Big Money",3185
"2023-04-07 07:13","DDG","This Summer",0
"2023-04-07 07:13","DDG","This Summer",960
"2023-04-07 07:13","BoyWithUke","Out Of Reach",0
"2023-04-07 07:13","BoyWithUke","Out Of Reach",622
"2023-04-07 07:13","Curren$y","Off the Lot",1096
"2023-04-07 07:13","Curren$y","Off the Lot",0
"2023-04-07 07:13","KAYTRAMINÉ","4EVA (feat. Pharrell Williams)",8610
"2023-04-07 07:13","BAMBII","One Touch",0
"2023-04-07 07:13","BAMBII","One Touch",1468
"2023-04-07 07:13","Jana Horn","Days Go By",856
"2023-04-07 07:13","Yung Bleu","Kissing On Your Tattoos",1622
"2023-04-07 07:13","Yung Bleu","Kissing On Your Tattoos",0
"2023-04-07 07:13","Mura Masa","Whenever I Want",1250
"2023-04-07 07:13","Mura Masa","Whenever I Want",0
"2023-04-07 07:13","Addison Grace","WW3",0
"2023-04-07 07:13","Pink Sweat$","Moments",0
"2023-04-07 07:13","Pink Sweat$","Moments",8175
"2023-04-07 07:13","Blondshell","Salad",0
"2023-04-07 07:13","Blondshell","Salad",825
"2023-04-07 07:13","Daniel Caesar","Unstoppable",6980
"2023-04-07 07:13","DJ Holiday","No Stress",0
"2023-04-07 07:13","DJ Holiday","No Stress",1771
"2023-04-07 07:13","Forrest Frank","DIGGIN U",0
"2023-04-07 07:13","Forrest Frank","DIGGIN U",710
"2023-04-07 07:13","Dinner Party","For Granted (feat. Arin Ray)",0
"2023-04-07 07:13","Dinner Party","For Granted (feat. Arin Ray)",1225
"2023-04-07 07:13","Daughter","To Rage",0
"2023-04-07 07:13","Daughter","To Rage",880
"2023-04-07 07:13","Ricky Montgomery","Eraser",0
"2023-04-07 07:13","Ricky Montgomery","Eraser",743
"2023-04-07 07:13","Junior H","El Tsurito",0
"2023-04-07 07:13","Junior H","El Tsurito",806
"2023-04-07 07:16","Daniel Caesar","Ocho Rios",153171
"2023-04-07 07:18","Daniel Caesar","Valentina",154531
"2023-04-07 07:23","Daniel Caesar","Toronto 2014 (with Mustafa)",277518
"2023-04-07 07:27","Daniel Caesar","Let Me Go",216524
"2023-04-07 07:31","Daniel Caesar","Do You Like Me?",73983
"2023-04-07 07:35","Kali Uchis","fue mejor (feat. SZA)",230964
"2023-04-07 07:37","Summer Walker","Session 33",127085
"2023-04-07 07:45","Rory","Don't Go",166714
"2023-04-07 07:47","Frank Ocean","Cayendo (Side A - Acoustic)",41465
"2023-04-07 14:55","Lil Uzi Vert","Watch This - ARIZONATEARS Pluggnb Remix",7128
"2023-04-07 14:55","Crystal Waters","Gypsy Woman (She's Homeless) (La Da Dee La Da Da) - Basement Boy Strip To The Bone Mix",1462
"2023-04-07 14:55","EthanUno","pensando en ti",1416
"2023-04-07 15:13","Romeo Santos","Odio (feat. Drake)",116424
"2023-04-07 15:13","Ice Spice","In Ha Mood",766
"2023-04-07 15:13","Lara Andallo","Head To Toe",835
"2023-04-07 15:15","Diddy","Gotta Move On (feat. Bryson Tiller)",160776
"2023-04-07 15:18","Don Toliver","Wasted",171210
"2023-04-07 15:21","Baby Keem","pink panties",163508
"2023-04-07 15:23","SZA","Blind",150720
"2023-04-07 15:26","Jenevieve","Division",171826
"2023-04-07 15:30","泰葉","Fly-day Chinatown",208493
"2023-04-07 15:33","Jenevieve","Résumé",180357
"2023-04-07 15:36","KAYTRANADA","Intimidated (feat. H.E.R.)",207840
"2023-04-07 15:40","Rema","Calm Down",219813
"2023-04-07 15:43","Metro Boomin","Trance (with Travis Scott & Young Thug)",194786
"2023-04-07 15:46","Lojay","Monalisa",212975
"2023-04-07 15:47","SZA","Notice Me",22218
"2023-04-08 02:32","Vaundy","東京フラッシュ",151757
"2023-04-08 02:36","Frank Ocean","Self Control",249667
"2023-04-08 02:39","Daniel Caesar","Ocho Rios",153171
"2023-04-08 02:41","Daniel Caesar","Valentina",154531
"2023-04-08 02:42","Jessie Reyez","MUTUAL FRIEND",1532
"2023-04-08 02:42","Daniel Caesar","Toronto 2014 (with Mustafa)",475
"2023-04-08 02:46","Daniel Caesar","Let Me Go",216524
"2023-04-08 02:49","Daniel Caesar","Do You Like Me?",227520
"2023-04-08 02:50","Ella Mai","How (feat. Roddy Ricch)",8569
"2023-04-08 02:50","Amaarae","SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy)",1555
"2023-04-08 02:51","PinkPantheress","Pain",98544
"2023-04-08 02:54","Riton","Fake ID (Coke & Rum Remix)",126720
"2023-04-08 02:57","DJ Taj","All Mine (Jersey Club)",104788
"2023-04-08 03:00","100 gecs","Hollywood Baby",187693
"2023-04-08 03:02","100 gecs","Dumbest Girl Alive",137440
"2023-04-08 03:04","Pink Sweat$","Honesty (Jersey Club Remix)",130612
"2023-04-08 03:07","DESTIN CONRAD","ON 10",173458
"2023-04-08 04:47","Jenevieve","Rendezvous",5514
"2023-04-08 21:10","A$AP Rocky","Black Tux, White Collar",43351
"2023-04-09 12:55","Justin Timberlake","Until The End Of Time (with Beyoncé)",2490
"2023-04-09 12:55","Dr. Dre","The Next Episode",1170
"2023-04-09 12:59","Flo Milli","Bed Time",1040
"2023-04-09 12:59","Smino","Settle Down (with Cory Henry, Ravyn Lenae)",910
"2023-04-09 12:59","Neha Kakkar","O Saki Saki (From ""Batla House"")",181120
"2023-04-09 12:59","Jenevieve","Nxwhere",1370
"2023-04-09 12:59","A$AP Rocky","Shittin' Me",720
"2023-04-09 12:59","GloRilla","Tomorrow 2 (with Cardi B)",1070
"2023-04-09 12:59","Snoh Aalegra","IN THE MOMENT feat. Tyler, The Creator",1050
"2023-04-09 13:02","Peruzzi","Hypertension",197894
"2023-04-09 13:05","Kari Faux","Mo' Liquor",170400
"2023-04-09 13:08","thuy","chances",167312
"2023-04-09 13:09","Próxima Parada","Musta Been a Ghost",280
"2023-04-09 13:09","Próxima Parada","Musta Been a Ghost",13030
"2023-04-09 13:09","Libianca","WOMAN",51712
"2023-04-09 13:09","Nija","Beautiful Lies",720
"2023-04-09 13:09","Nija","Beautiful Lies",2310
"2023-04-09 13:10","Asha Imuno","PERFECT PACE",1590
"2023-04-09 13:10","Victoria Monét","We Might Even Be Falling In Love (Duet) - Spotify Singles",1220
"2023-04-09 13:10","Kizz Daniel","Buga (Lo Lo Lo)",2170
"2023-04-09 13:12","Saint Levant","Very Few Friends",132500
"2023-04-09 13:18","Jordan Ward","WHITE CROCS (with Ryan Trey)",71220
"2023-04-09 13:20","Summer Walker","BP - Sped Up",94180
"2023-04-09 13:23","Maddy Soma","OKE",146620
"2023-04-09 13:25","SZA","Kill Bill",153946
"2023-04-09 13:27","Beyoncé","ENERGY (feat. Beam)",116727
"2023-04-09 13:29","Ice Spice","Princess Diana",1950
"2023-04-09 13:29","SEB","loving u is harder",90265
"2023-04-09 13:29","Smino","Baguetti (with JID & Kenny Beats)",1880
"2023-04-09 13:29","Thịnh Suy","Chết Trong Em",1610
"2023-04-09 13:29","ROSALÍA","BESO",1850
"2023-04-09 13:29","Pitbull","Culo",970
"2023-04-09 13:32","GoldLink","Herside Story",183760
"2023-04-09 13:37","Steve Lacy","Give You the World",273786
"2023-04-09 13:40","Fireboy DML","Bandana",178225
"2023-04-09 13:43","Smino","L.M.F.",188500
"2023-04-09 13:45","Tiësto","Hot In It",129817
"2023-04-09 13:47","Ice Spice","Bikini Bottom",106666
"2023-04-09 13:51","Denzel Curry","Walkin",280000
"2023-04-09 13:53","SZA","Smoking on my Ex Pack",83826
"2023-04-09 13:56","Mavins","Overloading (OVERDOSE)",205000
"2023-04-09 14:01","Los Choclok","Bonita",304917
"2023-04-09 14:05","Dijon","Rodeo Clown",203495
"2023-04-09 14:11","Dreamville","Sacrifices (with EARTHGANG & J. Cole feat. Smino & Saba)",382306
"2023-04-09 14:15","Jessie Reyez","FOREVER (with 6LACK)",223157
"2023-04-09 14:20","6LACK","Since I Have A Lover",282000
"2023-04-09 14:24","Taylor John Williams","The Mates of Soul (Remastered)",239626
"2023-04-09 14:26","Brock","Beat it",163200
"2023-04-09 14:29","Rich The Kid","Bankroll",167409
"2023-04-09 14:32","Wizkid","Bad To Me",176850
"2023-04-09 14:35","Yandel","Cuando Te Toca",176293
"2023-04-09 14:37","Cookiee Kawaii","Pretty Girl",135831
"2023-04-09 14:40","Aya Nakamura","Djadja",171133
"2023-04-09 14:44","Stevedreez","HYPNOTIZE",208413
"2023-04-09 14:47","Dylan Sinclair","Home",201601
"2023-04-09 14:50","Jenevieve","Mellow Eyes",183146
"2023-04-09 14:55","Jessie Reyez","EMOTIONAL DETACHMENT DEMO",297117
"2023-04-09 15:36","Burna Boy","It's Plenty",105055
"2023-04-09 18:25","Burna Boy","It's Plenty",112186
"2023-04-09 18:28","Omar Apollo","Archetype",168828
"2023-04-09 18:33","Joe Hisaishi","Merry-Go-Round of Life - from 'Howl's Moving Castle'",311106
"2023-04-09 18:34","Smino","Defibrillator",28478
"2023-04-09 18:38","Fiji","Lonely Days (with J Boog)",223050
"2023-04-09 18:40","Tokischa","Linda",144018
"2023-04-09 18:43","SZA","F2F",185040
"2023-04-09 18:47","A$AP Rocky","Hun43rd",242746
"2023-04-09 18:51","SZA","Ghost in the Machine (feat. Phoebe Bridgers)",218586
"2023-04-09 18:52","PinkPantheress","Take Me Home",1280
"2023-04-09 18:52","ZS","Métro Boulot Dodo",49746
"2023-04-09 18:55","Hozwal","Big Booty",191052
"2023-04-09 18:56","Tokischa","Delincuente",2300
"2023-04-09 18:56","Mannywellz","Peace",37197
"2023-04-09 18:59","Miguel","Girls Like You",203680
"2023-04-09 19:02","Pop Smoke","Merci Beaucoup",175774
"2023-04-09 19:07","Kendrick Lamar","Wesley's Theory",287360
"2023-04-09 19:11","Chaka Demus & Pliers","Murder She Wrote",245000
"2023-04-09 19:14","Dr. Dre","The Next Episode",161506
"2023-04-09 19:17","keshi","LIMBO - Sped Up Version",186544
"2023-04-09 19:20","Ayra Starr","Sability",166558
"2023-04-09 19:25","YAYAYI","\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\ 6",341491
"2023-04-09 19:28","Ta-ku","Flight 99",167142
"2023-04-09 19:31","Jenevieve","Division",171826
"2023-04-09 19:35","Bad Bunny","Party",227628
"2023-04-09 19:39","Drake","Rich Flex",239359
"2023-04-09 19:43","BLUE ENCOUNT","ポラリス",224213
"2023-04-09 19:45","Masego","What You Wanna Try",159242
"2023-04-09 19:47","Jordan Ward","Okok (Hibachi)",133152
"2023-04-09 19:50","Ice Spice","Gangsta Boo (with Lil Tjay)",159370
"2023-04-09 19:53","Metro Boomin","Raindrops (Insane) [with Travis Scott]",188586
"2023-04-09 19:56","Kanii","I Know - PR1SVX Edit",133829
"2023-04-09 19:58","Amaria","Morning",148160
"2023-04-09 20:01","Abhi The Nomad","Gordon Ramsay",150256
"2023-04-09 20:06","Ms. Lauryn Hill","The Conquering Lion - Live",199133
"2023-04-09 20:10","Don Toliver","Leave the Club (feat. Lil Durk & GloRilla)",222386
"2023-04-09 20:13","6LACK","Talkback",184200
"2023-04-09 20:17","Popcaan","TWIST & TURN (feat. Drake & PARTYNEXTDOOR)",259651
"2023-04-09 20:21","El Alfa","4K",201500
"2023-04-09 20:23","Lil Uzi Vert","Watch This - ARIZONATEARS Pluggnb Remix",163139
"2023-04-09 20:27","monte booker","Kompany",209868
"2023-04-09 20:30","Doechii","What It Is (Block Boy) (with Kodak Black)",223343
"2023-04-09 20:33","Os Quebradeiras","Pagodão do Birimbola (Tchubirabirom)",125333
"2023-04-09 20:34","Lil Mabu","TRIP TO THE HOOD",106703
"2023-04-09 20:38","Daniel Caesar","Let Me Go",216524
"2023-04-09 20:43","Beyoncé","PURE/HONEY",288254
"2023-04-09 20:48","Diddy","I Need a Girl (Pt. 2) [feat. Loon, Ginuwine & Mario Winans]",285586
"2023-04-09 20:49","Omar Apollo","Saving All My Love",74767
"2023-04-09 20:52","Wizkid","Mood (feat. BNXN)",209760
"2023-04-09 20:55","Summer Walker","Karma",188906
"2023-04-09 20:59","Don Toliver","Private Landing (feat. Justin Bieber & Future)",238253
"2023-04-09 21:04","Amber Mark","Most Men - A COLORS SHOW",253375
"2023-04-09 21:08","A Boogie Wit da Hoodie","Take Shots (feat. Tory Lanez)",281985
"2023-04-09 21:11","BETWEEN FRIENDS","orange juice",163333
"2023-04-09 21:15","K CAMP","Pretty Ones",221570
"2023-04-09 21:18","Bayanni","Ta Ta Ta",159425
"2023-04-09 21:22","J Boog","Leaving With Me",241970
"2023-04-09 21:24","RINI","My Luv (feat. Bibi Bourelly)",152238
"2023-04-09 21:28","Daniel Caesar","Unstoppable",247805
"2023-04-09 21:32","JID","Bruddanem (feat. Lil Durk)",235423
"2023-04-09 21:37","Blood Orange","Champagne Coast",292373
"2023-04-09 21:39","Smino","I Deserve (w/ NOS.)",1070
"2023-04-09 21:39","SZA","Low",94472
"2023-04-09 21:39","Los Pescadores Del Rio Conchos","Acurrucar",0
"2023-04-09 21:43","Lil Mabu","NO SNITCHING (with Dusty Locane)",103450
"2023-04-09 21:46","Mona Evie","Ô MAI",213264
"2023-04-09 21:49","Ice Spice","In Ha Mood",129361
"2023-04-09 21:52","KAYTRANADA","Intimidated (feat. H.E.R.)",207840
"2023-04-09 21:56","CKay","mmadu",196712
"2023-04-09 22:00","Omar Apollo","3 Boys",209188
"2023-04-09 22:03","Metro Boomin","Feel The Fiyaaaah (with A$AP Rocky & feat. Takeoff)",189426
"2023-04-09 22:07","Sam Wills","Kool Aid",232946
"2023-04-09 22:08","The Weeknd","The Morning - Original",1590
"2023-04-09 22:08","Coolio","Gangsta's Paradise",21820
"2023-04-09 22:08","RetroBands","Desire",1640
"2023-04-09 22:08","Smino","Pro Freak (with Doechii, Fatman Scoop)",2850
"2023-04-09 22:08","Drake","Broke Boys",1480
"2023-04-09 22:08","Tiana Major9","Collide - From ""Queen & Slim: The Soundtrack""",1200
"2023-04-09 22:08","Tiana Major9","Collide - From ""Queen & Slim: The Soundtrack""",2900
"2023-04-09 22:08","Smino","Z4L (with Bari & Jay2)",690
"2023-04-09 22:08","One Island","He Pa'ina",1830
"2023-04-09 22:08","One Island","He Pa'ina",100
"2023-04-09 22:09","Jessie Reyez","MOOD",760
"2023-04-09 22:09","Akon","Chammak Challo",980
"2023-04-09 22:09","Brian McKnight","Forever - Radio Edit",870
"2023-04-09 22:09","Emotional Oranges","On My Way",1470
"2023-04-09 22:09","JAY-Z","Excuse Me Miss",1000
"2023-04-09 22:09","Lauv","Kids Are Born Stars",4250
"2023-04-09 22:09","Rotimi","In My Bed",1340
"2023-04-09 22:09","Tokischa","Singamo",2920
"2023-04-09 22:09","Dreamville","Stick (with JID & J. Cole feat. Kenny Mason & Sheck Wes)",990
"2023-04-09 22:09","Ella Mai","A Mess (feat. Lucky Daye)",1120
"2023-04-09 22:09","Step","Rimember me",1930
"2023-04-09 22:11","Metro Boomin","Around Me (feat. Don Toliver)",110140
"2023-04-09 23:05","A$AP Rocky","Black Tux, White Collar",920
"2023-04-09 23:06","Victony","Soweto",13180
"2023-04-09 23:06","SZA","Nobody Gets Me",1040
"2023-04-09 23:06","Sonder","Indonesian Fantasies",980
"2023-04-09 23:06","Fana Hues","Death on the Vine",1760
"2023-04-09 23:06","SZA","Far",5930
"2023-04-09 23:06","d4vd","Here With Me",2440
"2023-04-09 23:06","JID","Raydar",1340
"2023-04-09 23:06","Don Toliver","Bus Stop (feat. Brent Faiyaz)",3670
"2023-04-09 23:06","Fousheé","spend the money (feat. Lil Uzi Vert)",1500
"2023-04-09 23:06","Jordan Ward","IDC (with Joony)",2220
"2023-04-09 23:06","Megan Thee Stallion","Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign)",1900
"2023-04-09 23:11","T-Pain","F.B.G.M. (feat. Young M.A.)",188832
"2023-04-09 23:16","Tay-K","The Race - Remix",211875
"2023-04-09 23:19","Fetty Wap","679 (feat. Remy Boyz)",196693
"2023-04-09 23:23","Drake","Knife Talk (with 21 Savage ft. Project Pat)",242965
"2023-04-09 23:25","Cardi B","Bartier Cardi (feat. 21 Savage)",61373
"2023-04-09 23:34","Megan Thee Stallion","Plan B",163764
"2023-04-09 23:38","Drake","Nice For What",210746
